annotation id,categories ordered
63e4a883-8274-4675-915f-898a8cbc050e,pathophysiology:20/6
69e418e0-4133-4f61-8472-1eda27c783f7,pathophysiology:0/3; exams:130/1; epidemiology:207/3; physical:307/3; exams:439/2; differential:521/1
d7d7a6f4-9be0-461b-950b-50fbc5c51cc3,history:76/1; pathophysiology:86/1; physical:141/2; history:192/1; exams:224/1; physical:337/2
10538911-3265-4356-8735-3d53d9fad786,epidemiology:104/2; etiology:119/1; pathophysiology:199/6; therapeutic:324/7
6ba9f943-2cc3-4b47-9e65-ffaa53d68b91,pathophysiology:44/2; physical:97/1; epidemiology:190/1; therapeutic:284/1; pathophysiology:343/2
d04c47f8-a69b-43a2-b73d-bc97a2a11a21,pathophysiology:32/2; physical:74/2; etiology:114/1; epidemiology:132/1; history:166/4; epidemiology:224/1; history:261/1; physical:356/1; exams:382/2; therapeutic:491/4
b61f5a0f-0cd6-43c9-9c66-b1d0cdb6b0c1,epidemiology:114/1; pathophysiology:159/3; physical:270/2; exams:327/2; differential:442/1; therapeutic:549/6
a46078b6-d33e-4056-853c-c23440be1baa,history:166/1; exams:166/1; physical:241/2; etiology:309/2; epidemiology:369/2; physical:419/1; exams:419/1; history:496/3; differential:536/1; therapeutic:583/1; history:609/1; therapeutic:762/7
c8ba1149-d886-4d95-8b84-54c876c72b81,etiology:14/1; epidemiology:32/1; physical:54/2; history:94/3; physical:212/1; therapeutic:274/7
dd8f16b3-d7c1-48c4-af8a-8bc6a8d36c68,etiology:96/1; epidemiology:109/1; etiology:120/5; epidemiology:271/1; pathophysiology:337/2; history:337/1; exams:365/1; physical:414/1; pathophysiology:444/2; therapeutic:574/2; exams:672/1
ae0e68aa-78ab-4ad8-8463-342c5ac1c00e,epidemiology:0/1
62a4f62c-98db-4199-8288-cb6981b508e9,epidemiology:28/4; etiology:195/1; pathophysiology:232/1; exams:232/3; history:432/1; therapeutic:493/3
861a13e0-a07d-49e8-a79e-8001c0c9bbf9,epidemiology:52/3; etiology:90/2; exams:238/2; therapeutic:394/8; pathophysiology:677/1; history:677/1; therapeutic:689/4
5aec542f-5492-4c2e-ba5e-76b6d21e33fe,epidemiology:68/3; etiology:68/2; pathophysiology:133/4; physical:322/1; exams:338/1; pathophysiology:370/1; history:407/3; pathophysiology:544/1; therapeutic:613/1; history:625/6; therapeutic:933/10
f6cb9773-9a81-499c-85c7-3cebe935b930,etiology:0/1; epidemiology:23/1; etiology:48/1; pathophysiology:83/1; epidemiology:83/1; physical:191/2; exams:247/3; physical:379/4; exams:481/5
162ee8ad-a0dd-4783-9a95-33215a62d027,pathophysiology:68/2; epidemiology:153/3; exams:295/2; history:401/4; epidemiology:510/1; exams:546/1; physical:565/1; therapeutic:634/5; pathophysiology:745/1; epidemiology:745/2; history:855/1; pathophysiology:931/1
eada2b57-95a6-4860-89a4-83cc3ea16476,exams:34/3; physical:142/2; epidemiology:202/3; etiology:202/2; history:309/1; therapeutic:309/2; pathophysiology:555/1; exams:555/3
2de05536-d5c7-4e4d-b356-1d133084b6cc,exams:49/2; physical:142/1
dbfbb5ec-233e-43c5-a2c0-60fa3b62a7ee,exams:30/2; history:150/2; therapeutic:254/1; pathophysiology:263/1; history:263/1
e4191cb6-be1b-459c-98dc-748f10d8c130,physical:23/1; pathophysiology:38/1; epidemiology:102/2; etiology:187/3; exams:310/2; therapeutic:524/2; pathophysiology:575/1; history:575/3; physical:677/1; therapeutic:697/3
294477d3-5b8e-4cce-b562-405ab60fc9c4,epidemiology:99/2; etiology:99/2; exams:201/1; history:361/4; pathophysiology:379/2; therapeutic:537/5; history:640/1
d334ee34-5c32-40b2-b5c0-826f47ba8cea,epidemiology:35/2; etiology:35/2; physical:131/3; exams:200/2; history:295/4; pathophysiology:359/2; exams:453/2
8ba3223c-4dbe-4c53-a8a1-2695e27cc03f,epidemiology:43/2; etiology:43/1; pathophysiology:86/8; history:338/1; epidemiology:458/1; physical:531/1; pathophysiology:599/1; history:653/1
ac0e3087-6d45-4d09-838c-96f74d11eddd,physical:9/2; epidemiology:48/3; etiology:48/2; history:118/5; exams:193/2; therapeutic:224/3
7d2695f0-f932-4e82-9997-537014b9b3da,pathophysiology:27/1; history:78/4; etiology:150/2; epidemiology:178/2; therapeutic:253/2
5b687e09-128b-4b3a-a3a8-9176efffab4e,pathophysiology:59/5; epidemiology:222/3; etiology:222/1; therapeutic:276/1; pathophysiology:322/5; history:322/5; physical:372/1; physical:556/1
b45bcd61-bb56-43fb-b96b-21bcccf4a373,differential:47/1; exams:124/4; differential:180/1; physical:344/2; epidemiology:395/2; etiology:395/2; pathophysiology:458/2; history:566/4; therapeutic:757/7
b1cb1b00-2f1b-4500-8fff-097bc219fba2,epidemiology:42/1; etiology:42/1; pathophysiology:117/1; history:240/2; therapeutic:323/1
584d5c77-066e-4ae5-824e-db985af8536e,pathophysiology:24/4; etiology:131/3; physical:232/5; pathophysiology:373/1; therapeutic:373/2; exams:616/4; differential:678/1
6aaa3f05-44b4-4080-8308-878e85ae29d5,physical:78/2; pathophysiology:122/2; epidemiology:228/2; etiology:228/2
018d5c56-a434-4629-a8e7-4812c6c235ce,pathophysiology:65/2
4efd99a2-878c-4b60-a3c6-8891e434fc0f,pathophysiology:11/1; etiology:61/3; physical:106/1; exams:160/1; physical:244/2; history:294/2; therapeutic:319/3
c1aee042-e003-4833-88a3-4d12ad40525c,pathophysiology:22/10; physical:70/1; exams:247/1; exams:392/3; therapeutic:521/2
c9fcaac9-49d0-4bbc-bdb4-588952b18d5c,epidemiology:40/6; pathophysiology:190/6; exams:264/1; physical:290/1; history:406/3; exams:550/1; therapeutic:623/4
46468e57-35ca-4cc8-84d5-6a8eda0c864c,epidemiology:88/1; etiology:88/1; pathophysiology:132/3; exams:233/1; physical:311/2; therapeutic:375/1; pathophysiology:427/2; history:427/2
c9fe3e7a-1ac6-4266-834a-c7c571033170,pathophysiology:22/2; epidemiology:141/2; etiology:156/1; history:192/3; physical:258/3
a7f913e5-dd70-4748-8fc6-a5ed99c12b1b,pathophysiology:43/2; history:151/2; physical:169/1
337411a4-d8c4-47dc-acfc-9d72b43d2abf,pathophysiology:105/1
17ce0269-6c07-4ad6-a7f0-2a9a0e591db8,pathophysiology:33/3; etiology:100/1; physical:175/2; exams:271/2
499ec1b0-8d51-4e22-905a-b58eed06a467,epidemiology:78/3; etiology:78/3; history:232/1; physical:242/1; history:259/1; therapeutic:266/1
705004ec-21f9-4bfe-802e-8cdd81c35980,pathophysiology:61/2
ce6ff14a-b741-4744-8dd2-086228dbc717,pathophysiology:52/5
937d6441-6436-40d5-9e0c-38d5c51c74be,pathophysiology:43/1; physical:133/2; epidemiology:202/4; etiology:253/1; pathophysiology:333/1; physical:333/2; history:467/3; physical:507/3; history:544/1; physical:555/1; therapeutic:589/2
6c118cb7-47ad-41fa-b429-51c7232e7a66,etiology:44/1; physical:70/1; etiology:81/1; physical:88/1; history:148/1; etiology:220/4; epidemiology:268/2; pathophysiology:322/8
4b627188-94a3-4c2e-83e3-69d7002b6ce9,pathophysiology:11/1; etiology:79/2; pathophysiology:154/4; epidemiology:333/1
bbc2652f-0458-469b-b497-833c9303dbbc,epidemiology:0/3; pathophysiology:115/1; history:163/3
0a1c31b2-e24c-40a4-84d3-6f115d1b7a89,pathophysiology:41/1; exams:129/3; therapeutic:250/3
0de54166-ef54-474e-9b46-821d7b3b967b,epidemiology:29/1; history:81/3; exams:150/2; therapeutic:228/5; pathophysiology:363/2; history:363/3
5440faac-6ff5-4e2d-a48f-f5553f827807,pathophysiology:40/1; physical:119/2; epidemiology:200/3; etiology:200/4; pathophysiology:355/1; physical:355/1; history:554/2; physical:577/1; history:610/1; physical:617/1; exams:629/1; pathophysiology:667/1; history:667/1
cdd029b1-5eda-4c16-b236-74d085770f80,epidemiology:50/6; pathophysiology:105/1; history:262/3; exams:335/3; pathophysiology:519/3; history:519/2; physical:622/1; exams:622/1; therapeutic:661/2
03136ba8-5fcb-4f91-bb8a-30b4146da61b,pathophysiology:8/1; history:8/1; epidemiology:28/2; pathophysiology:59/1; physical:59/2; exams:141/1
42064bdf-b259-4bb6-b311-3290c2192ba7,exams:42/3; pathophysiology:159/2; epidemiology:253/2; etiology:285/1; history:383/2; physical:405/1; exams:452/2; physical:539/1; history:562/1
af4f58b6-461c-4be7-84f9-13927c8a310e,pathophysiology:13/2; physical:13/1; physical:106/7; exams:339/1; physical:389/2; exams:456/1; therapeutic:512/1
f8a151f2-0e5b-4ddf-92ec-ced60af0de1d,epidemiology:29/1; pathophysiology:53/2; history:53/1; physical:155/1; history:170/3
e91d4a3d-5083-48d7-95fa-c4f73693a2c6,epidemiology:66/2; physical:134/1; pathophysiology:245/6; exams:245/2; therapeutic:425/1; physical:547/3; history:741/1
a3ad6a73-6697-4b23-908b-a7d91eff8ce4,epidemiology:16/3; etiology:42/1; pathophysiology:71/3; history:184/5; physical:297/1
5b1afde6-ce94-498b-b9da-9e8725164cd0,pathophysiology:11/3; epidemiology:97/3; etiology:97/2; exams:191/3; history:247/1; therapeutic:279/8; pathophysiology:539/1; history:539/1; differential:539/1; therapeutic:621/2
9d393e08-b787-4b07-b931-c024a2b515b1,epidemiology:27/5; etiology:156/1; physical:270/2; history:336/4; physical:392/2; exams:424/7; pathophysiology:663/1; history:663/3; therapeutic:861/1
c6c2f5cd-3e30-4922-9fcf-8ebdeee27c50,epidemiology:39/4; pathophysiology:181/1; history:181/1; therapeutic:228/3; pathophysiology:422/1; physical:438/1; history:507/1; pathophysiology:571/2; epidemiology:571/2
df60122a-2fca-4b58-9750-5be038473a22,pathophysiology:19/2; history:108/2; physical:143/2; differential:205/1; therapeutic:205/2; epidemiology:339/1; etiology:339/1
c01db93e-e55c-482c-ad9d-ceca833ee20b,epidemiology:0/1
cc4d500f-df48-47c6-8efc-d155f91f5cc3,epidemiology:25/3; etiology:150/3; pathophysiology:226/2; history:330/2; pathophysiology:341/1; therapeutic:385/3
94bf5569-c257-4a45-8b42-da157956eee3,epidemiology:54/1; pathophysiology:93/1; epidemiology:148/2; etiology:148/2; pathophysiology:225/4; history:347/3; therapeutic:392/1; physical:431/1; exams:481/2
ab26f9e9-d6e8-46ec-b90b-a8388c765338,epidemiology:65/1; pathophysiology:80/4; history:80/4; exams:281/3; history:384/1; physical:394/2; history:466/1; therapeutic:538/11; pathophysiology:985/3; history:985/2
5ab4c76e-7046-4769-9a27-4ff5a517ecb9,epidemiology:58/5; etiology:58/3; pathophysiology:104/1; history:104/1; pathophysiology:374/2; history:374/5; therapeutic:518/4; physical:621/2; pathophysiology:666/2; epidemiology:666/2; history:716/3; therapeutic:1020/7; differential:1286/1; epidemiology:1388/1
db46d0cb-6710-4f64-ad9c-084a27abe418,epidemiology:43/2; pathophysiology:89/4; history:295/5; exams:404/1; therapeutic:451/4; history:505/1
d6f37cc2-d2ab-4b73-b55e-1f83d63f34c8,history:21/4; differential:82/1; therapeutic:236/3
06d20cd0-67b3-42f8-b2b6-7570865b47bb,epidemiology:2/2; therapeutic:62/2; pathophysiology:93/2; epidemiology:93/5; etiology:103/4; history:229/5; exams:336/4; pathophysiology:421/4; history:421/4
3ea359a8-743a-423e-b21c-721da7bd7e3d,pathophysiology:18/6; epidemiology:233/1; history:282/5
ea2a2261-0b36-43ca-9746-bb3d270f5c24,epidemiology:43/2; exams:115/2; pathophysiology:206/2; physical:269/1; pathophysiology:333/3; exams:333/1
e4f802bf-095b-44b7-a25a-cb66310fd562,epidemiology:48/3; etiology:48/3; physical:122/2; history:226/1; physical:252/4
4430ebd8-5c1f-43b5-9bfa-1ae688c49af8,pathophysiology:16/4; therapeutic:110/1; physical:183/2; etiology:207/1; history:259/2; therapeutic:325/2
50f2adce-77e0-4fcf-badc-3ef240db5fad,epidemiology:24/1; pathophysiology:85/1; history:85/2
207c237f-3bcd-4010-bcf1-c1e8b32de6be,pathophysiology:55/9; epidemiology:517/3; etiology:517/3; history:693/8; exams:768/1; pathophysiology:848/2; therapeutic:1082/4
7f75c62d-f22a-47f8-90db-9ca31deea65e,pathophysiology:56/2
ab8631c7-aada-4c33-a681-e1863e13a417,pathophysiology:0/3; physical:110/2; epidemiology:138/1
a90ac982-dc10-496c-8655-303afb315ba7,epidemiology:10/2; etiology:10/2; pathophysiology:141/1; history:141/4; exams:318/2
ca5f9660-0a1b-4ccb-b72f-a8b585c36ce9,epidemiology:33/1; pathophysiology:65/3; physical:106/2
22490a7f-849c-48b8-a324-7f975f78abbd,pathophysiology:22/1; epidemiology:98/1; history:133/3; physical:175/1; exams:242/1; differential:299/1; exams:389/1; therapeutic:418/2; pathophysiology:462/1
01db4ec5-29a5-4c9e-876a-675ae4178669,epidemiology:57/1; history:109/6; physical:272/1; pathophysiology:311/2; physical:339/1; history:384/1; exams:384/3; therapeutic:560/6
06ce0202-7cfc-4633-94bf-ce457e4bb581,pathophysiology:137/2
a8e3f3d1-c151-410a-bf6f-4d2b454a4990,epidemiology:71/1; physical:113/1; epidemiology:149/1; etiology:149/1; pathophysiology:190/1; physical:190/1
6dcbda31-888a-4b98-9ca7-903cef8de97e,epidemiology:41/1; pathophysiology:114/4; epidemiology:229/1; pathophysiology:291/1; therapeutic:291/1; exams:459/1; therapeutic:492/4; pathophysiology:744/1; history:744/1
0c12be59-8622-4120-9712-a394a3676ff3,pathophysiology:0/1
8ddef817-89e2-49af-9270-b062224ad096,pathophysiology:73/1; history:109/1
0e20a132-80f5-433b-9e97-e3886852de51,pathophysiology:73/1; epidemiology:104/1; etiology:104/1; pathophysiology:131/1; physical:331/2; pathophysiology:393/1; history:411/6
bb462958-50da-40f1-b9c2-88152fdd7580,pathophysiology:13/2; epidemiology:75/1; etiology:128/1; pathophysiology:202/7; exams:483/3
911d5817-a4ec-4377-bd28-865d32c37369,physical:56/8; pathophysiology:302/2; physical:405/1; pathophysiology:467/2
7a3886be-7e7c-4e14-b6cf-072ffe796d6d,physical:15/2; history:38/1; epidemiology:123/2; etiology:123/2; pathophysiology:191/1; physical:238/2; therapeutic:333/2
9f30f1cc-abac-4b40-8eb8-edc7917e2aab,epidemiology:69/1; physical:80/1
b450f731-74d3-4b76-b332-b235a85c7c37,pathophysiology:27/4; etiology:258/1; physical:363/2; therapeutic:582/1
985816ff-1d05-4227-93b1-0e57e26da0f7,exams:77/3; physical:240/2; exams:276/3; pathophysiology:367/1; history:388/1; therapeutic:429/2
c6796b09-505a-46d1-b7a4-02e270f3bb4d,pathophysiology:36/1; physical:36/1; epidemiology:67/3; pathophysiology:178/2; history:259/2; physical:306/2; exams:348/3
0b4ea258-fcf0-4cfc-ba44-b3c94966f847,pathophysiology:69/2; epidemiology:176/3; etiology:176/2; etiology:329/1; pathophysiology:335/1; physical:335/1
ec425274-fd02-4620-8a81-24db41f5cc22,
07d6ac2c-07a0-437b-9747-bde9ac312d52,pathophysiology:48/1; epidemiology:114/2; etiology:114/2; pathophysiology:195/6; epidemiology:325/2
dd187e96-6db5-4322-8071-c66d228c6b00,pathophysiology:13/1
41316e0a-d3d1-4187-b99d-a4dc41c64cec,pathophysiology:43/1; epidemiology:86/1; etiology:86/1; pathophysiology:179/2; physical:327/1; history:436/2
5d0cf1c5-cccf-4ba4-be36-40eae7026954,pathophysiology:37/5; history:500/2; etiology:595/2; pathophysiology:616/1
001828aa-2264-4ccc-97f7-009ace6053d0,pathophysiology:23/2; epidemiology:84/1; physical:129/4; history:252/2; exams:303/1; therapeutic:388/1
9354bf5f-1203-4f7d-9952-1f1681b1d00d,pathophysiology:40/4; etiology:40/5; exams:291/2; history:377/1; therapeutic:377/3
2ebea7f3-3b35-498a-94a1-b7d946e9203d,history:58/6; epidemiology:170/3; etiology:170/3; exams:251/5; history:469/1; physical:469/4; history:544/1; exams:594/1; history:680/1; therapeutic:781/3
b579bbdc-4d6f-4520-865a-1d8ef675d364,pathophysiology:53/2; history:137/1
4cbe8811-a046-4039-a000-580d019a344b,pathophysiology:104/1; physical:155/1; epidemiology:195/1; physical:276/2; pathophysiology:321/1; exams:321/2; therapeutic:429/2; pathophysiology:540/2
518ab77c-6264-4a84-a8a1-39888e0905fb,pathophysiology:45/1; epidemiology:66/2; etiology:66/2; physical:189/3; history:232/2; physical:257/5; history:347/1; exams:401/3; therapeutic:401/3
695c4d97-5c69-43c8-9fe9-e84696511c4f,epidemiology:48/1; pathophysiology:95/5; history:189/1
610cde89-8327-4abc-adc5-43067254d4fc,therapeutic:36/2
08abb5f3-9c74-40cc-b6be-3c733791e065,physical:5/2; pathophysiology:25/2; epidemiology:109/1
9fe81c94-ec4c-4145-8423-a69bc66c1efb,epidemiology:45/1; etiology:45/1; pathophysiology:65/1; history:142/2; exams:239/3; physical:321/2; therapeutic:389/8; exams:711/3
9be4e8ed-e9b1-409a-b915-f68ad7441b97,pathophysiology:84/1; epidemiology:136/2; etiology:136/2; history:202/3; exams:320/1; therapeutic:339/6
e438034d-58f1-4c1a-b625-b4168f62908e,epidemiology:37/4; etiology:109/1; pathophysiology:241/8; history:558/3; physical:654/1; therapeutic:746/2
6a5719ad-7f6f-48a2-b1c3-3db40b58be63,physical:49/1; pathophysiology:69/2; physical:180/2; pathophysiology:243/1; history:307/4; physical:379/1; exams:429/1; epidemiology:443/3; etiology:461/3
f1cffa80-f6df-4b96-97e4-8bf2e7c808a8,physical:51/1; pathophysiology:70/2; physical:143/1; pathophysiology:162/1; epidemiology:199/3; etiology:199/3; pathophysiology:388/1; history:388/6; physical:540/1; exams:568/2; differential:568/1; therapeutic:695/3
1d08eeff-8d3b-48be-95d9-e5a5e2ad43a4,pathophysiology:21/2; history:61/1
0a588b41-ad55-45e8-87d3-943d00876e2f,pathophysiology:34/1; epidemiology:65/3; etiology:65/2; pathophysiology:149/1; therapeutic:149/3; history:258/2
11c98f4e-a92b-42a7-88e0-6fe3c0b85ec6,pathophysiology:0/3; epidemiology:110/3; etiology:110/3; history:218/3; exams:245/2; therapeutic:306/7
557c986d-cdac-44d6-af4d-e197aed7f862,pathophysiology:18/6; physical:177/1; epidemiology:303/3; etiology:303/3; history:507/6; therapeutic:635/5; pathophysiology:721/1
1fd685fb-cd42-450d-8e78-4e7c7eae59d6,pathophysiology:15/6; physical:15/1; physical:67/1; therapeutic:166/1; epidemiology:241/1; etiology:241/1; history:324/4; therapeutic:397/2; physical:470/2; pathophysiology:542/1
46423d41-ca91-4be6-a5c4-58f3f553a2d4,physical:34/2; pathophysiology:52/2; physical:86/1; history:192/5; physical:322/1; epidemiology:393/1; etiology:393/1; exams:433/2; therapeutic:518/3
12c348d7-84c6-477a-9313-d63b9ef34c8d,epidemiology:79/1; etiology:79/1; pathophysiology:118/3; history:118/1; physical:307/1; therapeutic:354/2; history:438/2; epidemiology:479/1
24ab0825-72ab-4219-9f3e-464f49eb4a6a,epidemiology:20/1; etiology:20/1; pathophysiology:53/5; physical:293/1; pathophysiology:322/1; history:358/1; physical:368/1; exams:429/1
0b038ba5-0369-4b28-adae-b158371edf18,epidemiology:67/1; etiology:67/1; history:123/2; therapeutic:191/1; history:302/1; pathophysiology:341/2; therapeutic:413/4
d01e1ad5-30c2-4331-aa4d-82a039818e2a,pathophysiology:49/3; therapeutic:143/1
6e176a18-514e-425d-b3c9-3c5f1f9e7612,pathophysiology:30/1
42482cf2-eefd-438e-8790-9641c96ce6fe,pathophysiology:30/3; history:126/1
b186e7b9-ab51-4566-9e78-4e288b82bf77,epidemiology:2/3; etiology:28/2; history:108/6; pathophysiology:178/5; epidemiology:178/3; therapeutic:417/2
39fcab25-864b-45d8-a485-5431b4986895,history:35/2; epidemiology:65/2; etiology:65/2
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,epidemiology:38/4
2a0b3cfa-57cf-42e9-aece-32b4e6ab08cc,epidemiology:19/6; etiology:19/5; pathophysiology:189/3; physical:189/1; physical:288/1; pathophysiology:299/1; history:355/4; therapeutic:473/10
88f48286-aa2f-413b-90fb-a5b1c96be654,pathophysiology:5/4; exams:87/2; differential:104/1; therapeutic:151/1
47824dbf-34cf-4443-82bc-778d5e80fa80,epidemiology:29/3; etiology:34/1; physical:94/2; history:135/4; exams:304/1; history:347/1; therapeutic:437/6
8396380d-e0b6-4b81-8fe9-0b99c611f9f3,
2bf270e9-cb54-4c87-9f15-7c4646a63d38,etiology:8/2; history:47/2; physical:64/1; history:92/1; physical:99/1; differential:134/1; exams:147/2; therapeutic:202/4
1a25a7fa-16a1-4eeb-aa4d-e9fae88a4352,epidemiology:0/2; etiology:0/2; pathophysiology:26/2; history:95/5; pathophysiology:177/1; physical:235/1
80895808-3e14-4a98-9416-965b764c54a6,pathophysiology:7/3; epidemiology:235/1
e7b59922-c6c8-492d-99d8-44771be02489,pathophysiology:87/3; etiology:181/1; history:254/5; therapeutic:363/3
a6763443-9dad-48b4-82ab-a31b0b5e0398,physical:31/2; epidemiology:58/1; etiology:58/3; therapeutic:186/2; physical:247/1; exams:300/1; history:347/2
318db1c1-5d05-4ff7-b070-27423a04e2c3,exams:135/1; etiology:189/2; physical:231/2; pathophysiology:390/2; etiology:418/1; history:619/3; physical:669/1; pathophysiology:719/2; history:790/1; therapeutic:850/3; history:915/3; therapeutic:1055/5; pathophysiology:1312/2; history:1312/2; therapeutic:1458/2
4ae778e7-ed90-4808-b329-785edc6b93d1,pathophysiology:0/3; physical:134/1; history:183/2; pathophysiology:217/5; exams:246/1
498da349-a516-48cb-b7c7-7d406697dadc,epidemiology:27/2; history:53/1; pathophysiology:91/1; therapeutic:91/7; physical:368/1; exams:406/3; history:495/4; therapeutic:538/2
2ae6233a-2859-422a-9b11-e87f569289d0,pathophysiology:85/3; history:295/1; pathophysiology:341/2; therapeutic:341/1; epidemiology:568/2; etiology:568/3; therapeutic:714/1
fa1047a0-3103-41f7-82d4-3dbf1d8ac5fb,epidemiology:29/1; etiology:29/1; pathophysiology:89/1; physical:148/4
0ff7ee4b-d02c-4ff4-a53a-e897d322bdb7,exams:13/3; epidemiology:83/2; physical:183/2; history:222/3; exams:253/3; therapeutic:347/4
fe14f020-839f-470f-acf4-7c31df50b381,pathophysiology:65/3; epidemiology:300/4; etiology:300/2
a03d321f-5346-4d85-9bc5-6e5f5d1d6f87,exams:82/1; epidemiology:110/2; etiology:110/2; history:225/2; exams:242/1; therapeutic:300/8; physical:598/1; pathophysiology:626/2; history:626/2; therapeutic:662/1
0d0eb5af-5700-4018-aeab-b0fdffe7037b,pathophysiology:10/1; epidemiology:65/1; exams:141/6; history:247/7; therapeutic:594/9; pathophysiology:845/1; history:845/1; etiology:890/1; therapeutic:946/1
6531b387-0d29-4450-9858-864bfdd46066,pathophysiology:0/4; history:0/1; epidemiology:137/2; pathophysiology:225/1; epidemiology:280/7; pathophysiology:401/6; history:589/2; pathophysiology:609/1; therapeutic:655/2
51c4b320-4733-4b35-bf01-a52c06a4b48e,epidemiology:81/1; therapeutic:136/1; pathophysiology:153/2; therapeutic:232/2
b9eb82f3-ec0b-4a0b-b9b8-f5f5ca37f00c,epidemiology:6/3; pathophysiology:53/4; physical:157/6; exams:157/1; pathophysiology:358/4; history:455/2; therapeutic:483/2
648ca28a-6b53-4d4e-add4-ae75306f633d,pathophysiology:67/2; physical:67/1; epidemiology:145/1
3aeceaf1-aec0-4425-995b-55e59e2e2f24,
a5b0ca68-3623-4e52-95ac-7f070b7b1e66,pathophysiology:36/3; history:36/1; history:162/1; exams:162/1; differential:162/1; epidemiology:228/1; pathophysiology:281/3; therapeutic:281/2; therapeutic:681/2
c040ea61-80b5-40ab-bcca-1bce9788d555,epidemiology:57/1; history:102/1; physical:102/4; pathophysiology:214/2; history:241/1; pathophysiology:248/1; physical:248/5; pathophysiology:367/2; exams:510/3; therapeutic:601/2
