annotation id,categories ordered
ceb6f0da-ab6b-42eb-a3bf-5b73125db627,etiology:28/2; pathophysiology:112/1; history:170/1; pathophysiology:245/3; therapeutic:362/2;
da07db2e-6747-4d19-97e0-e97ced056c35,pathophysiology:0/1; physical:52/1; etiology:74/1; epidemiology:149/1; pathophysiology:183/2; history:305/3; exams:382/2; therapeutic:451/1; exams:496/1; pathophysiology:523/1; therapeutic:603/3; pathophysiology:736/1; therapeutic:910/1;
4e223909-7127-4888-8d5f-2c0e553ab289,etiology:21/5; epidemiology:243/4;
b120b08c-8d6d-4fbd-999a-85046ee434aa,etiology:35/1; epidemiology:35/4; pathophysiology:100/4; history:230/3; physical:264/1; exams:325/4; differential:400/1;
62a4f62c-98db-4199-8288-cb6981b508e9,epidemiology:28/3; history:58/1; etiology:195/1; pathophysiology:232/1; exams:281/4; therapeutic:470/2;
b45bcd61-bb56-43fb-b96b-21bcccf4a373,pathophysiology:0/2; exams:124/2; pathophysiology:250/3; etiology:422/2; pathophysiology:506/1; history:566/4; therapeutic:815/5;
5ab4c76e-7046-4769-9a27-4ff5a517ecb9,etiology:58/3; epidemiology:58/1; pathophysiology:104/2; history:217/4; epidemiology:343/1; physical:374/2; epidemiology:477/1; therapeutic:518/1; pathophysiology:585/4; physical:773/6; therapeutic:942/7; differential:1286/1; history:1317/1; epidemiology:1359/3; pathophysiology:1417/1; etiology:1417/1;
3a41816b-e904-40e2-971f-54810f355440,pathophysiology:58/2; history:215/2; etiology:285/2; therapeutic:349/2; exams:454/1; history:467/2; exams:595/2;
0e20a132-80f5-433b-9e97-e3886852de51,etiology:73/2; pathophysiology:131/1; epidemiology:209/2; physical:324/3; history:432/7; therapeutic:745/1;
911d5817-a4ec-4377-bd28-865d32c37369,physical:56/6; pathophysiology:302/6; etiology:302/1;
c04c69fd-09f9-45db-b2dd-721d22c6f773,epidemiology:76/2; pathophysiology:266/1; physical:353/4; history:558/1;
e48fd4c7-1b8a-4d39-9ae2-481d1b685f72,pathophysiology:11/3; physical:136/1; exams:189/2; epidemiology:238/1; physical:274/2; history:429/1;
d6f37cc2-d2ab-4b73-b55e-1f83d63f34c8,history:21/3; exams:119/3; therapeutic:265/2;
d01e1ad5-30c2-4331-aa4d-82a039818e2a,pathophysiology:49/2; therapeutic:143/1;
a8e3f3d1-c151-410a-bf6f-4d2b454a4990,physical:98/2; epidemiology:149/1; pathophysiology:219/1;
b8e625cd-8fbe-4bc6-a538-53bc67db9a67,epidemiology:57/1; etiology:142/1; pathophysiology:185/3; history:360/2; physical:428/1; exams:483/1; differential:524/1; therapeutic:622/1; history:687/2; physical:765/1;
fbbe1f75-6c74-4fe2-bbe2-d10ac5f49ea9,history:64/3; etiology:104/2; exams:179/4; physical:227/3; pathophysiology:347/4; etiology:564/2; therapeutic:640/2;
ff1738a5-c23a-44f3-81c9-187d87f7e973,pathophysiology:17/3;
67646e38-d1e5-453e-af1f-3be5a6c56da2,epidemiology:41/1; etiology:91/2; physical:264/1; therapeutic:322/1; pathophysiology:487/1;
cd13677b-a1be-4c98-b187-7696a1e3c12c,physical:17/1; pathophysiology:21/1; epidemiology:48/1; exams:100/2; history:205/1; exams:230/1; therapeutic:277/3; history:423/2; therapeutic:535/1; exams:591/1;
8d177efd-8bba-47b8-aa67-6572698c2d77,pathophysiology:34/3; etiology:34/1; exams:223/2; history:344/3; therapeutic:482/3; pathophysiology:619/2; history:619/1; therapeutic:698/4;
46468e57-35ca-4cc8-84d5-6a8eda0c864c,pathophysiology:2/1; etiology:61/1; pathophysiology:132/3; physical:311/2; pathophysiology:442/1; history:442/1; therapeutic:495/1;
f33a88e1-68cc-451f-8fe8-39bbe154132c,pathophysiology:56/1; etiology:115/1; epidemiology:156/1; physical:196/4;
31f5ca0e-5fab-4c77-8177-44626e51f605,etiology:26/1; pathophysiology:58/3; physical:181/1;
50f2adce-77e0-4fcf-badc-3ef240db5fad,epidemiology:49/1; history:66/1; pathophysiology:85/1; history:129/1;
12c348d7-84c6-477a-9313-d63b9ef34c8d,pathophysiology:2/1; etiology:79/1; history:79/1; pathophysiology:164/2; physical:307/1; therapeutic:347/1; history:438/3;
dcf01efb-469f-498b-85f7-5be557fc11da,pathophysiology:0/1; exams:28/1; epidemiology:60/1; etiology:123/1; exams:152/2; therapeutic:228/6; pathophysiology:414/2; history:480/1; therapeutic:521/1;
576802b7-d8ca-4306-895c-81237eb5137b,pathophysiology:2/2; etiology:48/2; epidemiology:48/6; history:256/3; exams:318/3; therapeutic:414/3; epidemiology:538/1; pathophysiology:603/3;
695c4d97-5c69-43c8-9fe9-e84696511c4f,epidemiology:76/1; pathophysiology:95/4; physical:95/2;
