annotation id,categories ordered
d04c47f8-a69b-43a2-b73d-bc97a2a11a21,pathophysiology:32/3; etiology:114/1; epidemiology:114/1; history:166/5; physical:346/1; exams:393/1; history:455/5; therapeutic:706/2;
9baa04ac-a72a-4e8b-8077-8346e7e429e3,pathophysiology:0/1; etiology:29/1; epidemiology:29/1; history:85/3; exams:153/2;
da6d9d2c-6da4-4f50-8af4-9d82228e3818,pathophysiology:6/5; etiology:175/2; therapeutic:223/8;
2a01b9b1-8586-4796-a708-dec156d32e30,etiology:2/1; epidemiology:2/1; pathophysiology:40/4; history:178/1; pathophysiology:222/2; etiology:273/2; epidemiology:273/2; pathophysiology:330/2; history:406/3;
705004ec-21f9-4bfe-802e-8cdd81c35980,pathophysiology:0/1; epidemiology:40/1; pathophysiology:61/1; history:111/1; physical:111/1;
c90e4a05-5220-42d6-adb4-90c71b01dad8,pathophysiology:16/2; history:107/1; pathophysiology:135/1; etiology:190/2; therapeutic:296/3;
1a25a7fa-16a1-4eeb-aa4d-e9fae88a4352,etiology:13/2; epidemiology:13/2; pathophysiology:60/3; history:145/4; pathophysiology:182/2; therapeutic:223/1;
dcb68913-51e5-4348-8b99-c0d5fbe60c21,pathophysiology:13/3; exams:276/1; etiology:345/2; epidemiology:345/2; history:444/2; physical:466/2; therapeutic:497/2; exams:564/2;
9a2118f8-428d-48ee-a3ef-b77f7509478e,etiology:6/1; epidemiology:6/1; history:60/1; pathophysiology:71/1; physical:138/1; pathophysiology:148/1; physical:205/1; pathophysiology:214/2; etiology:279/1; epidemiology:279/1; history:336/4; exams:373/1; therapeutic:429/1;
60140a75-b3d5-49f1-bdde-4e913b56a316,pathophysiology:16/2; etiology:55/1; epidemiology:55/1; pathophysiology:90/1; therapeutic:114/3; etiology:221/1; epidemiology:221/1; pathophysiology:287/1; history:287/1;
3155e43e-9978-4d19-9f03-4cc69dfd6718,pathophysiology:48/1; etiology:116/2; epidemiology:116/2; history:203/5; therapeutic:316/3;
ba7064ac-b81f-48b8-9f64-a4a0bffed7e8,pathophysiology:0/1; etiology:14/2; epidemiology:14/2; physical:68/3; exams:152/2; history:231/2; epidemiology:264/1; therapeutic:307/4; pathophysiology:473/1;
69e418e0-4133-4f61-8472-1eda27c783f7,pathophysiology:6/3; etiology:194/2; epidemiology:194/2; physical:307/3; exams:477/3; differential:550/1;
77c4759b-29f6-4c76-8304-9f5b186d28d1,pathophysiology:15/4; etiology:151/1; epidemiology:151/5; history:344/1; physical:362/1; exams:377/2; history:472/2; physical:497/2;
42064bdf-b259-4bb6-b311-3290c2192ba7,exams:33/2; pathophysiology:159/2; etiology:253/1; epidemiology:253/1; history:383/1; physical:405/1; exams:452/2; physical:527/1; history:562/1;
626dcc16-bbf1-4b4e-af16-e3020d9289fb,etiology:68/1; epidemiology:68/1; pathophysiology:101/3; exams:208/1; history:266/1; physical:282/1;
c6796b09-505a-46d1-b7a4-02e270f3bb4d,etiology:0/1; epidemiology:0/1; pathophysiology:36/1; etiology:77/3; epidemiology:77/3; pathophysiology:159/3; history:259/2; physical:306/2; exams:348/4; differential:398/1;
9c1f5f5f-5092-413a-9f9c-cdbd9648c220,etiology:2/2; epidemiology:2/2; physical:88/1; history:124/1; pathophysiology:158/1; history:212/1; physical:212/1;
b1cb1b00-2f1b-4500-8fff-097bc219fba2,pathophysiology:4/1; etiology:36/1; epidemiology:36/1; pathophysiology:94/3; history:240/2; therapeutic:308/1;
a375354e-a1e7-4a3c-b492-5f6c36fe4d3a,etiology:35/2; epidemiology:35/2; pathophysiology:117/2; physical:211/2; history:298/2; exams:316/1; history:350/3; pathophysiology:408/2;
9cd91d58-2999-466e-9b47-1bbd41cc820c,pathophysiology:40/2; exams:147/2; pathophysiology:222/1; history:222/1; physical:294/2; pathophysiology:332/1; etiology:354/1; epidemiology:354/1; history:422/6; pathophysiology:480/2;
9b249145-b5cd-4191-90ab-0f1afa76c66a,pathophysiology:0/1; etiology:10/1; epidemiology:10/1; pathophysiology:31/3; physical:165/2; etiology:209/2; epidemiology:209/2; pathophysiology:302/4; history:302/4; therapeutic:418/1; exams:443/3; therapeutic:532/14;
17ce0269-6c07-4ad6-a7f0-2a9a0e591db8,pathophysiology:0/3; etiology:100/1; epidemiology:100/1; physical:175/2; exams:231/3; differential:310/1;
2e287874-1e15-4f2b-aa6d-3f167bef25fd,pathophysiology:85/1; history:234/3; etiology:305/2; epidemiology:305/3; physical:509/3; exams:608/1; therapeutic:637/1; exams:657/2; therapeutic:723/5;
fbc7a0cb-4210-41f5-a2b2-a95b9e74a6f4,pathophysiology:3/4; physical:180/3; pathophysiology:278/2; history:331/2; epidemiology:396/2;
1bd4b46b-f67c-476f-854c-dbbf52c3d84a,pathophysiology:10/1; differential:52/1; pathophysiology:136/2; history:234/2;
e4f802bf-095b-44b7-a25a-cb66310fd562,etiology:0/1; epidemiology:0/1; pathophysiology:11/1; etiology:48/3; epidemiology:48/3; exams:124/1; history:153/2; physical:252/4;
15b3615e-7845-4c19-bfd6-42ab430b1f62,etiology:16/4; epidemiology:16/4; pathophysiology:112/2; exams:240/2; history:331/3; therapeutic:474/6; exams:717/1; therapeutic:750/1; pathophysiology:779/1; history:779/1;
2ebea7f3-3b35-498a-94a1-b7d946e9203d,history:25/3; etiology:182/4; epidemiology:182/4; exams:251/3; pathophysiology:380/1; physical:440/4; history:516/1; physical:544/1; history:556/1; therapeutic:603/7;
0f212282-37fe-479f-bf0b-18324b1f6d6e,etiology:33/1; epidemiology:33/1; pathophysiology:78/2; epidemiology:163/1; therapeutic:211/5;
3afca8c4-990e-47c5-b692-974692f5c42c,
b8c98ef1-58a8-4ab2-842b-7d3b7cbdff50,etiology:42/3; epidemiology:42/3; pathophysiology:141/3; epidemiology:212/1; exams:275/1; differential:275/1; pathophysiology:316/6; history:316/1; history:368/2; etiology:503/1; epidemiology:503/2; therapeutic:562/3; physical:630/2;
41316e0a-d3d1-4187-b99d-a4dc41c64cec,etiology:2/1; epidemiology:2/1; pathophysiology:53/1; etiology:76/2; epidemiology:76/2; pathophysiology:141/4; physical:327/1; history:436/2; pathophysiology:479/1;
93a9745c-5bd4-469d-a10f-f425377f2e47,etiology:18/3; epidemiology:18/3; physical:71/3; history:141/2; exams:180/5; therapeutic:315/1;
1fd685fb-cd42-450d-8e78-4e7c7eae59d6,pathophysiology:15/6; history:122/2; therapeutic:184/1; epidemiology:324/3; etiology:434/1; history:544/4; therapeutic:620/1; physical:634/2; etiology:678/2; epidemiology:678/2;
4e20b7b5-e8a9-4871-be63-6422db42d290,etiology:2/3; epidemiology:2/3; pathophysiology:118/2; history:232/3;
a31a64ec-112c-45d6-a9a7-55b84bb0e784,epidemiology:2/4; etiology:63/1; pathophysiology:128/5; exams:284/5; differential:284/3; therapeutic:445/1; pathophysiology:476/1; history:476/1; therapeutic:515/1; pathophysiology:548/1; history:548/1;
0ff7ee4b-d02c-4ff4-a53a-e897d322bdb7,exams:13/1; differential:13/1; etiology:101/2; epidemiology:101/2; pathophysiology:139/1; history:222/2; exams:253/1; therapeutic:347/3;
ea2a2261-0b36-43ca-9746-bb3d270f5c24,etiology:2/3; epidemiology:2/3; exams:77/3; pathophysiology:206/2; physical:269/2; pathophysiology:354/3;
e1e41994-9c7f-4d28-94a2-918e189b440a,pathophysiology:0/2; exams:76/1; differential:76/1; pathophysiology:113/2; etiology:184/3; epidemiology:184/3; history:296/3; exams:368/5; therapeutic:559/10;
d776efd6-afb1-419c-9e75-78b435ce8f73,etiology:0/1; epidemiology:0/1; pathophysiology:18/1; exams:48/3; pathophysiology:164/5; history:265/2; therapeutic:347/9;
9cc254fd-e668-428a-b698-272d7b279b99,pathophysiology:33/3; etiology:128/2; epidemiology:128/2; history:215/1; physical:229/1; exams:267/1; therapeutic:310/4;
bb462958-50da-40f1-b9c2-88152fdd7580,pathophysiology:13/1; etiology:75/3; epidemiology:75/3; pathophysiology:202/8; exams:458/5;
dd0801c0-2af5-41d9-a2b6-8b0c3f499a22,pathophysiology:4/1; history:46/3;
06d20cd0-67b3-42f8-b2b6-7570865b47bb,epidemiology:2/2; therapeutic:62/1; pathophysiology:79/2; epidemiology:103/1; etiology:127/3; history:229/3; physical:267/1; exams:336/3; history:421/4; pathophysiology:488/1;
2f2824b2-432f-403a-b001-8d3b941bcc75,epidemiology:0/3; etiology:7/2; pathophysiology:84/2; physical:170/3; exams:233/2; history:295/1; therapeutic:322/2; etiology:374/1; epidemiology:374/1; pathophysiology:429/3; history:429/3;
2b943e6a-4d65-46b6-9472-75be47d39798,pathophysiology:0/1; etiology:46/1; epidemiology:46/1; history:81/2; physical:100/1;
6373d0c4-8d04-4c39-859d-d9ece223b421,pathophysiology:0/1; etiology:65/2; epidemiology:65/2; pathophysiology:92/1;
26d6be02-7a0e-4b12-a6d7-fff2e1497948,pathophysiology:0/3; etiology:50/2; epidemiology:50/2; pathophysiology:78/6; history:262/2; exams:351/3; differential:414/1; therapeutic:471/4;
9328bc06-3340-488d-8531-2c6260646985,pathophysiology:0/1; etiology:10/1; epidemiology:10/1; pathophysiology:48/3; exams:170/3; history:234/1; differential:249/1;
fdc70fc1-aff2-4d2a-9fb0-d53f521d50f5,epidemiology:2/2; etiology:13/1; pathophysiology:59/3; history:114/1;
07cac9ed-94fb-40d8-9f47-46d9a7acdfc4,pathophysiology:24/1; history:81/1; pathophysiology:117/1; history:171/1;
4430ebd8-5c1f-43b5-9bfa-1ae688c49af8,pathophysiology:16/2; etiology:89/2; epidemiology:89/2; pathophysiology:128/1; history:183/5; therapeutic:352/1;
1d08eeff-8d3b-48be-95d9-e5a5e2ad43a4,pathophysiology:21/2; physical:61/1;
150ecded-1b51-4328-b613-8c559d7a1679,pathophysiology:50/3; etiology:190/4; epidemiology:190/4; pathophysiology:254/2; physical:321/4; exams:440/1; therapeutic:457/4;
e4191cb6-be1b-459c-98dc-748f10d8c130,pathophysiology:13/3; etiology:92/6; epidemiology:92/6; exams:279/4; therapeutic:419/1; history:466/1; therapeutic:524/1; history:582/3; therapeutic:713/4;
cfd9dd90-b1dd-457e-8ec7-0de89c5e9d33,pathophysiology:17/1; history:67/2; pathophysiology:98/2; physical:162/1; pathophysiology:197/1; exams:227/1;
1e8c7cc9-5975-4943-8c6b-9f78f8e59766,pathophysiology:11/4; etiology:241/1; epidemiology:241/1; pathophysiology:362/1; exams:503/1; history:569/5;
c6c2f5cd-3e30-4922-9fcf-8ebdeee27c50,epidemiology:39/5; pathophysiology:156/1; history:156/1; therapeutic:253/5; pathophysiology:428/1; exams:438/1; history:507/3; pathophysiology:614/2;
3e160235-9434-4ad0-a9ef-f1961da47733,pathophysiology:0/6; history:175/1; exams:252/1; history:346/1; pathophysiology:386/2;
07d6ac2c-07a0-437b-9747-bde9ac312d52,pathophysiology:48/1; etiology:114/2; epidemiology:114/2; pathophysiology:215/8; history:215/1; history:325/2;
96bf432e-dffe-4691-967b-2ef3b9bec499,pathophysiology:0/5;
ce6ff14a-b741-4744-8dd2-086228dbc717,pathophysiology:52/3; etiology:146/1; epidemiology:146/1; pathophysiology:197/1; history:197/1;
f8a151f2-0e5b-4ddf-92ec-ced60af0de1d,etiology:29/1; epidemiology:29/1; pathophysiology:53/2; history:155/4;
ca2aeeff-0cca-420e-a43d-191d9eee1083,pathophysiology:46/3; etiology:187/5; epidemiology:187/5; pathophysiology:350/2; history:350/2;
4efd99a2-878c-4b60-a3c6-8891e434fc0f,pathophysiology:11/1; etiology:77/3; epidemiology:77/3; history:129/1; exams:160/2; physical:244/2; history:284/2; therapeutic:319/3;
8cac1838-c91d-4ba7-af21-578f42d4512d,etiology:0/1; epidemiology:0/2; pathophysiology:71/8; history:333/3; exams:414/1; therapeutic:439/7;
42482cf2-eefd-438e-8790-9641c96ce6fe,pathophysiology:30/2; physical:126/1;
88f48286-aa2f-413b-90fb-a5b1c96be654,pathophysiology:0/4; exams:104/2; therapeutic:138/1;
5d0cf1c5-cccf-4ba4-be36-40eae7026954,pathophysiology:2/6; physical:282/4; history:500/2; etiology:595/1; epidemiology:595/1; pathophysiology:636/4;
c2d8bdf6-6211-4efd-afd7-e2313be4c46c,etiology:2/2; epidemiology:2/2; pathophysiology:86/4; exams:214/1; pathophysiology:255/3; history:376/1; physical:402/2; history:463/1; exams:508/2; therapeutic:642/6; pathophysiology:838/1; history:838/1;
29a1899d-992f-443d-a91a-6cbc28eb2d69,etiology:2/3; epidemiology:2/3; pathophysiology:111/1; physical:207/1; exams:264/1; history:284/3; exams:382/2; pathophysiology:396/1;
80895808-3e14-4a98-9416-965b764c54a6,pathophysiology:7/4; etiology:196/2; epidemiology:196/2; pathophysiology:235/1;
47101c06-fd69-47de-9a07-9fddb62a34ab,pathophysiology:6/1; physical:109/2; history:199/3; etiology:263/3; epidemiology:263/3; exams:512/4; therapeutic:682/1;
d03bdca7-754b-4613-a617-5d57d129610c,etiology:2/1; epidemiology:2/1; pathophysiology:58/4; etiology:270/2; epidemiology:270/2; physical:402/1; history:432/1; exams:511/1; therapeutic:547/4;
04e6a9df-ba49-40e7-bf30-993433818c2e,epidemiology:6/3; etiology:66/1; pathophysiology:93/6; physical:252/2; exams:307/1; history:351/2; therapeutic:397/2;
bbc2652f-0458-469b-b497-833c9303dbbc,epidemiology:6/3; etiology:52/2; pathophysiology:115/1; history:163/3;
9e25af26-8264-421a-81ad-5bd5c4aae8d6,pathophysiology:11/1; etiology:61/1; epidemiology:61/1; history:133/3; physical:173/1; exams:225/2; history:265/2; etiology:310/1; epidemiology:310/1; exams:375/4; history:562/3; therapeutic:672/6;
4c9cfb0e-2558-4713-961b-d30dc6df6212,pathophysiology:6/2; etiology:103/7; epidemiology:103/7; pathophysiology:357/1; history:430/3; therapeutic:517/3;
278ba52d-35ca-456b-bb03-1e7b2ea16066,pathophysiology:30/1; physical:110/1; history:164/2; physical:228/3; etiology:372/3; epidemiology:372/3; exams:539/2; therapeutic:596/1;
d7d7a6f4-9be0-461b-950b-50fbc5c51cc3,history:76/1; pathophysiology:86/1; physical:129/2; history:192/1; exams:224/3; history:394/2;
bb5aebde-b784-4b83-b9f2-21fc669d2561,etiology:0/2; epidemiology:0/2; pathophysiology:44/2; physical:139/1; history:190/1; exams:200/1; physical:238/1; therapeutic:272/1; pathophysiology:332/1; therapeutic:384/5;
b9b5855a-5b6c-45f5-a1d5-1fcff9d3d233,pathophysiology:7/4; physical:181/1;
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,etiology:19/4; epidemiology:19/4;
6aaa3f05-44b4-4080-8308-878e85ae29d5,etiology:0/1; epidemiology:0/1; pathophysiology:26/5; etiology:228/3; epidemiology:228/3;
26eb4608-1e19-4755-9f11-bd8360c6f498,pathophysiology:4/2; etiology:44/1; epidemiology:44/1;
dfd532e0-b44f-445c-900f-914adbba0497,pathophysiology:5/1; exams:46/1; history:75/6; therapeutic:178/2;
5c6f8d82-b763-494d-b822-79256128a9d8,pathophysiology:21/4; etiology:165/2; epidemiology:165/2; history:225/3; pathophysiology:254/1; therapeutic:341/6;
fa1047a0-3103-41f7-82d4-3dbf1d8ac5fb,etiology:19/1; epidemiology:19/1; pathophysiology:56/2; physical:148/3; exams:219/1;
1544c784-253f-4bcb-8a98-caeacbcf7e09,pathophysiology:36/3; etiology:114/1; epidemiology:114/1; history:137/2; physical:214/1; exams:263/2; therapeutic:315/2;
adf4bd0e-a54a-4995-b523-a6cd0cba07b3,etiology:37/3; epidemiology:37/3; pathophysiology:168/2; history:211/9; exams:613/3; therapeutic:712/3;
3a96a729-c70e-4cac-8a87-2749e1c64cd1,etiology:2/3; epidemiology:2/3; physical:96/2; pathophysiology:161/2; history:247/3; exams:321/1; therapeutic:343/1; history:383/1; therapeutic:413/4;
2e0296a8-2206-4433-9fb5-d03492538af8,etiology:2/1; epidemiology:2/9; pathophysiology:394/2; etiology:477/1; epidemiology:477/2; history:584/1; pathophysiology:605/3;
56fb0319-dbbc-42dd-adec-0ddc162b63bf,pathophysiology:0/4; history:139/3; etiology:303/5; epidemiology:303/5; pathophysiology:444/1; history:444/1; exams:493/2;
d334ee34-5c32-40b2-b5c0-826f47ba8cea,etiology:21/3; epidemiology:21/3; physical:131/3; exams:214/2; history:295/4; exams:453/2; differential:467/1;
7f75c62d-f22a-47f8-90db-9ca31deea65e,pathophysiology:0/4; etiology:96/1;
a5b0ca68-3623-4e52-95ac-7f070b7b1e66,etiology:6/1; epidemiology:6/1; pathophysiology:36/1; history:36/1; etiology:66/1; epidemiology:66/1; pathophysiology:109/1; history:162/1; exams:188/1; etiology:218/2; epidemiology:218/2; therapeutic:293/1; pathophysiology:354/5; therapeutic:640/4;
7d59881f-97e8-4e19-84f6-de0a2716041e,epidemiology:2/2; pathophysiology:103/6; history:419/4; exams:520/3; therapeutic:657/7; history:853/4;
48a27ae3-49d8-47f5-be88-dfe7645a344b,epidemiology:45/2; etiology:109/1; pathophysiology:178/4; history:323/2; physical:409/3; exams:533/1; therapeutic:597/1; pathophysiology:646/2;
ef72cc19-a927-4725-83ae-0608e9976c96,etiology:2/2; epidemiology:2/2; pathophysiology:89/7; history:162/5; physical:389/1; exams:419/1; history:454/3; pathophysiology:472/1;
0b038ba5-0369-4b28-adae-b158371edf18,etiology:12/2; epidemiology:12/2; history:123/2; therapeutic:226/1; physical:302/1; history:353/2; therapeutic:415/4;
4a922ef2-faa8-475b-aca4-c6a0d5fbdd4a,etiology:48/1; epidemiology:48/1; exams:112/1; history:165/1; physical:175/1; history:192/2; pathophysiology:219/2; physical:320/1; history:350/2; exams:406/2; pathophysiology:455/1; physical:483/1; history:525/1; exams:548/2; history:631/4;
6693eeb6-8d16-4a27-bd7b-628a6f3a004f,physical:0/1; pathophysiology:16/1; etiology:54/1; epidemiology:54/2; pathophysiology:87/1; history:119/1; differential:139/1; pathophysiology:145/1; etiology:145/1; epidemiology:145/1; exams:161/1; pathophysiology:192/3; history:192/1; exams:285/1; pathophysiology:312/2; history:312/2;
3096b0af-9599-4bac-b786-3589e6195a23,pathophysiology:0/3; physical:189/2; pathophysiology:252/4; history:381/2; therapeutic:435/2;
9f1cce88-47e2-4764-89d2-e47ff3637011,etiology:33/2; epidemiology:33/2; pathophysiology:140/9; history:316/5; exams:566/1; history:606/1; physical:606/1;
6b9b1dac-bd39-4341-b53c-09ae28a06997,etiology:2/2; epidemiology:2/2; pathophysiology:147/3; etiology:284/4; epidemiology:284/4; history:429/2; physical:490/2; exams:533/2;
861a13e0-a07d-49e8-a79e-8001c0c9bbf9,epidemiology:2/5; etiology:77/3; history:199/1; exams:238/3; therapeutic:316/9; history:535/1; therapeutic:596/1; history:672/1; therapeutic:721/4;
4bde6f8b-2da2-41b0-b681-b2c4589d182a,etiology:49/2; epidemiology:49/2; history:157/5; physical:157/4; exams:316/7; physical:344/1; pathophysiology:394/2; differential:510/1; therapeutic:546/3;
678c25fd-2724-4d11-b8ad-e79ea5baa845,pathophysiology:49/1; history:111/2; etiology:177/2; epidemiology:177/2; exams:245/3; therapeutic:335/1; history:370/2; therapeutic:466/3; history:499/1; therapeutic:525/1;
0a1c31b2-e24c-40a4-84d3-6f115d1b7a89,pathophysiology:0/4; exams:89/4; differential:178/1; therapeutic:219/4;
6814f9bf-6b5c-4777-9f88-9b274a2054aa,pathophysiology:11/1; history:67/3; physical:104/1; etiology:129/2; epidemiology:129/2; physical:197/2;
d7f7820d-aee7-4fc9-897f-367925130015,pathophysiology:12/2; etiology:110/1; epidemiology:110/1; history:159/2; physical:211/1; exams:228/3; therapeutic:358/3;
fc6e1a18-9791-409b-bfd4-9f0d48f73370,pathophysiology:2/2; exams:125/1; differential:125/1; pathophysiology:180/6; exams:548/1; differential:548/1; pathophysiology:586/5; therapeutic:733/7;
0dd83f63-de04-47ed-879e-71fcfacdd4b8,pathophysiology:68/3; etiology:184/3; epidemiology:184/3; physical:331/1; pathophysiology:356/2; history:356/2; therapeutic:433/2;
4c6155f6-de55-46cb-972c-012b82b01578,physical:57/3; etiology:147/2; epidemiology:147/2; pathophysiology:208/2; history:380/5; therapeutic:567/1; pathophysiology:606/2; epidemiology:606/2; exams:687/4; physical:754/1;
886f0d48-aaff-4ace-9d5d-fbb306493f06,pathophysiology:2/4; etiology:277/1; epidemiology:277/1; pathophysiology:307/4; history:463/1; physical:495/1; history:525/1; physical:558/2; history:659/1;
9fe81c94-ec4c-4145-8423-a69bc66c1efb,epidemiology:0/2; etiology:27/1; pathophysiology:65/1; history:142/2; exams:182/5; physical:338/1; therapeutic:389/6; exams:711/1; history:766/2;
36e89f65-6a91-47c7-9ab6-bc65deb2c3b2,etiology:13/1; epidemiology:13/1; pathophysiology:51/3; etiology:138/2; epidemiology:138/2; pathophysiology:183/2; history:230/2; pathophysiology:255/1;
4ae778e7-ed90-4808-b329-785edc6b93d1,pathophysiology:0/3; physical:134/1; history:183/1; exams:217/3; pathophysiology:291/3; exams:447/1; history:493/1;
0fe38935-dc06-4fbb-8b19-2ec1a3aff47d,etiology:18/2; epidemiology:18/2; pathophysiology:52/1; exams:126/1; etiology:197/1; epidemiology:197/1;
11c98f4e-a92b-42a7-88e0-6fe3c0b85ec6,pathophysiology:0/3; etiology:110/3; epidemiology:110/3; history:218/3; exams:245/3; therapeutic:306/5;
eb93f86b-aaa5-49b3-b4ce-9a81a72a7688,pathophysiology:35/2; history:146/2; pathophysiology:238/3; history:369/2; physical:461/10; exams:750/5;
f9b081eb-2197-4f4c-a25d-0cdd6da3392d,etiology:0/1; epidemiology:0/1; pathophysiology:52/2; history:52/2; etiology:91/1; epidemiology:91/1; pathophysiology:137/4; physical:157/2; exams:218/1; pathophysiology:229/1; history:229/1; exams:250/1;
47da724f-ebb2-4e51-9e88-c2ff69d67cf6,etiology:34/1; epidemiology:34/1; pathophysiology:80/1; history:118/3; physical:163/2; exams:219/1; history:289/1; therapeutic:289/5;
f6a64a03-b43a-4501-8e6d-69853ddd7d0a,pathophysiology:47/4; therapeutic:355/4;
46423d41-ca91-4be6-a5c4-58f3f553a2d4,etiology:2/1; epidemiology:2/1; pathophysiology:34/3; history:179/9; etiology:384/1; epidemiology:384/1; exams:433/1; therapeutic:518/4;
3ea359a8-743a-423e-b21c-721da7bd7e3d,pathophysiology:18/5; history:233/7;
6bca9099-6c11-470e-b994-0f2ea47e7aea,pathophysiology:0/1; history:38/4; pathophysiology:116/1; etiology:130/2; epidemiology:130/2; physical:163/1; etiology:201/3; epidemiology:201/3; pathophysiology:253/3; epidemiology:293/1;
0301660c-f987-4be4-898e-7a45e3bb5a8c,etiology:0/2; epidemiology:0/2; history:67/3; therapeutic:189/2;
688b8ebb-dd8c-4ab1-a384-952d4f83b3a2,epidemiology:2/1; history:75/2; etiology:157/1; epidemiology:157/1; pathophysiology:201/1; physical:235/4; pathophysiology:371/1; history:414/2; pathophysiology:556/4; history:634/1; history:760/1; exams:798/2; physical:873/1;
ceb6f0da-ab6b-42eb-a3bf-5b73125db627,etiology:0/3; epidemiology:0/3; pathophysiology:112/1; history:170/1; pathophysiology:245/4; therapeutic:343/3;
da07db2e-6747-4d19-97e0-e97ced056c35,etiology:0/1; epidemiology:0/1; pathophysiology:42/1; etiology:95/2; epidemiology:95/2; pathophysiology:183/2; history:305/3; exams:382/2; therapeutic:451/1; exams:496/2; therapeutic:603/4; pathophysiology:736/3; therapeutic:910/1;
4e223909-7127-4888-8d5f-2c0e553ab289,etiology:21/10; epidemiology:243/4;
b120b08c-8d6d-4fbd-999a-85046ee434aa,pathophysiology:0/1; etiology:20/5; epidemiology:20/5; pathophysiology:100/4; history:230/3; exams:264/8;
62a4f62c-98db-4199-8288-cb6981b508e9,epidemiology:28/4; etiology:58/3; pathophysiology:232/1; exams:266/3; therapeutic:432/4;
b45bcd61-bb56-43fb-b96b-21bcccf4a373,pathophysiology:47/1; exams:124/3; pathophysiology:250/3; etiology:385/3; epidemiology:385/3; pathophysiology:506/3; history:566/2; therapeutic:634/1; pathophysiology:660/1; history:660/1; therapeutic:717/6;
5ab4c76e-7046-4769-9a27-4ff5a517ecb9,epidemiology:0/4; etiology:58/3; pathophysiology:149/5; history:149/5; epidemiology:335/1; pathophysiology:374/3; history:374/3; therapeutic:518/1; pathophysiology:585/5; history:585/5; physical:799/1; pathophysiology:815/2; history:815/2; physical:882/1; pathophysiology:897/1; history:897/1; therapeutic:942/8; differential:1286/1; pathophysiology:1317/1; history:1317/1; etiology:1359/4; epidemiology:1359/4;
3a41816b-e904-40e2-971f-54810f355440,pathophysiology:58/2; differential:215/2; etiology:256/2; epidemiology:256/2; pathophysiology:301/1; therapeutic:349/2; history:454/5; exams:595/2;
0e20a132-80f5-433b-9e97-e3886852de51,etiology:73/2; epidemiology:73/2; pathophysiology:131/2; etiology:209/2; epidemiology:209/2; history:257/1; physical:324/2; history:411/9;
911d5817-a4ec-4377-bd28-865d32c37369,physical:56/6; pathophysiology:302/6;
c04c69fd-09f9-45db-b2dd-721d22c6f773,epidemiology:2/6; etiology:118/4; pathophysiology:266/3; physical:353/3; history:558/1;
e48fd4c7-1b8a-4d39-9ae2-481d1b685f72,pathophysiology:11/2; exams:98/1; history:136/1; exams:189/2; etiology:238/1; epidemiology:238/1; history:274/3; pathophysiology:429/1;
