annotation id,categories ordered
2a01b9b1-8586-4796-a708-dec156d32e30,pathophysiology:40/5; history:178/1; pathophysiology:209/3; epidemiology:273/2; pathophysiology:330/1; history:406/1; physical:431/2;
705004ec-21f9-4bfe-802e-8cdd81c35980,pathophysiology:61/2;
c90e4a05-5220-42d6-adb4-90c71b01dad8,history:29/1; pathophysiology:56/4; etiology:168/3; therapeutic:303/3;
1a25a7fa-16a1-4eeb-aa4d-e9fae88a4352,epidemiology:0/1; etiology:26/1; pathophysiology:60/1; history:113/1; physical:145/4; differential:198/2; therapeutic:265/1;
dcb68913-51e5-4348-8b99-c0d5fbe60c21,pathophysiology:56/3; etiology:345/1; physical:444/4; therapeutic:497/1; exams:564/1;
9a2118f8-428d-48ee-a3ef-b77f7509478e,history:60/1; pathophysiology:71/1; epidemiology:138/1; pathophysiology:148/1; epidemiology:205/1; pathophysiology:214/1; epidemiology:279/1; history:336/4; exams:373/1; therapeutic:440/1;
60140a75-b3d5-49f1-bdde-4e913b56a316,pathophysiology:16/2; epidemiology:55/1; therapeutic:114/1; history:178/1; physical:200/1; epidemiology:235/1; differential:287/1;
3155e43e-9978-4d19-9f03-4cc69dfd6718,pathophysiology:48/5; etiology:48/2; history:260/4; therapeutic:316/5;
ba7064ac-b81f-48b8-9f64-a4a0bffed7e8,epidemiology:14/1; exams:51/1; physical:68/3; exams:134/1; physical:152/2; history:216/3; epidemiology:250/1; therapeutic:307/3; differential:457/1; pathophysiology:473/1;
69e418e0-4133-4f61-8472-1eda27c783f7,pathophysiology:13/1; physical:54/1; pathophysiology:130/1; history:158/3; exams:267/1; physical:307/2; exams:380/1; physical:410/1; exams:422/2; physical:477/1; differential:521/1; therapeutic:550/1; exams:585/1;
77c4759b-29f6-4c76-8304-9f5b186d28d1,pathophysiology:15/2; epidemiology:199/4; history:344/1; physical:362/1; exams:377/2; history:449/1; physical:487/3;
42064bdf-b259-4bb6-b311-3290c2192ba7,exams:33/2; therapeutic:113/1; pathophysiology:130/3; epidemiology:253/1; history:337/2; physical:405/1; exams:452/1; physical:500/3;
626dcc16-bbf1-4b4e-af16-e3020d9289fb,etiology:68/1; epidemiology:68/1; pathophysiology:101/2; history:155/1; exams:208/1; history:266/1; physical:282/1;
c6796b09-505a-46d1-b7a4-02e270f3bb4d,pathophysiology:36/1; etiology:77/1; epidemiology:114/1; etiology:153/1; pathophysiology:178/2; history:259/2; exams:279/1; physical:306/1; exams:324/3; differential:413/1; therapeutic:413/1;
9c1f5f5f-5092-413a-9f9c-cdbd9648c220,history:48/1; physical:88/1; pathophysiology:124/2; exams:124/1; history:212/1;
b1cb1b00-2f1b-4500-8fff-097bc219fba2,pathophysiology:25/1; etiology:42/2; pathophysiology:94/3; history:240/1; physical:273/1; therapeutic:308/1;
a375354e-a1e7-4a3c-b492-5f6c36fe4d3a,etiology:35/2; pathophysiology:117/2; history:179/1; pathophysiology:211/2; history:282/1; exams:298/3; epidemiology:364/2; pathophysiology:408/1;
9cd91d58-2999-466e-9b47-1bbd41cc820c,pathophysiology:3/3; exams:145/1; pathophysiology:186/1; history:222/1; exams:294/2; pathophysiology:332/1; etiology:354/2; history:422/4; epidemiology:480/1;
9b249145-b5cd-4191-90ab-0f1afa76c66a,pathophysiology:19/3; epidemiology:110/1; pathophysiology:135/3; epidemiology:209/1; etiology:238/1; pathophysiology:302/1; etiology:328/1; pathophysiology:350/1; exams:378/9; therapeutic:645/5; history:771/1; therapeutic:785/2;
17ce0269-6c07-4ad6-a7f0-2a9a0e591db8,pathophysiology:0/3; etiology:112/1; physical:175/2; exams:231/3;
2e287874-1e15-4f2b-aa6d-3f167bef25fd,pathophysiology:85/2; history:234/3; epidemiology:305/4; exams:487/1; physical:509/3; exams:608/3; therapeutic:723/5;
fbc7a0cb-4210-41f5-a2b2-a95b9e74a6f4,pathophysiology:3/3; physical:180/3; pathophysiology:278/2; history:331/2; epidemiology:427/2;
1bd4b46b-f67c-476f-854c-dbbf52c3d84a,pathophysiology:52/4;
e4f802bf-095b-44b7-a25a-cb66310fd562,pathophysiology:11/1; etiology:48/3; physical:124/1; exams:202/1; history:206/1; physical:226/1; exams:238/1; physical:252/4;
15b3615e-7845-4c19-bfd6-42ab430b1f62,epidemiology:16/4; pathophysiology:112/2; epidemiology:198/1; exams:240/2; history:331/1; therapeutic:427/8; epidemiology:779/1; exams:797/1;
2ebea7f3-3b35-498a-94a1-b7d946e9203d,history:25/7; exams:251/1; pathophysiology:289/1; exams:323/1; pathophysiology:380/3; physical:482/2; history:516/1; pathophysiology:544/1; history:556/2; exams:640/1; therapeutic:663/1; history:689/1; therapeutic:751/4;
0f212282-37fe-479f-bf0b-18324b1f6d6e,etiology:11/1; pathophysiology:78/2; epidemiology:174/1; therapeutic:211/5;
3afca8c4-990e-47c5-b692-974692f5c42c,pathophysiology:77/2; etiology:200/2; epidemiology:261/1;
b8c98ef1-58a8-4ab2-842b-7d3b7cbdff50,pathophysiology:21/1; etiology:42/1; epidemiology:77/3; history:157/1; therapeutic:189/1; epidemiology:240/1; differential:292/1; exams:316/1; pathophysiology:352/1; history:363/2; differential:409/2; pathophysiology:457/1; history:483/1; epidemiology:503/2; therapeutic:562/4; physical:630/2;
41316e0a-d3d1-4187-b99d-a4dc41c64cec,pathophysiology:53/1; epidemiology:86/2; pathophysiology:141/3; physical:327/1; pathophysiology:412/1; physical:436/1; pathophysiology:479/1;
93a9745c-5bd4-469d-a10f-f425377f2e47,etiology:0/4; epidemiology:0/4; history:52/1; physical:71/2; exams:116/1; history:141/2; pathophysiology:166/1; exams:172/6; therapeutic:303/2;
1fd685fb-cd42-450d-8e78-4e7c7eae59d6,pathophysiology:15/3; therapeutic:164/1; epidemiology:241/1; history:309/4; therapeutic:402/1; physical:459/2; epidemiology:544/1;
4e20b7b5-e8a9-4871-be63-6422db42d290,etiology:48/1; epidemiology:92/1; pathophysiology:118/2; history:218/3;
a31a64ec-112c-45d6-a9a7-55b84bb0e784,epidemiology:29/1; etiology:95/1; pathophysiology:136/5; differential:302/2; exams:382/1; therapeutic:426/4; epidemiology:578/1;
0ff7ee4b-d02c-4ff4-a53a-e897d322bdb7,exams:13/2; therapeutic:67/1; etiology:101/2; pathophysiology:139/1; physical:222/2; exams:253/2; therapeutic:347/3;
ea2a2261-0b36-43ca-9746-bb3d270f5c24,epidemiology:37/1; pathophysiology:60/1; exams:106/2; pathophysiology:206/3; history:323/1; pathophysiology:354/3;
e1e41994-9c7f-4d28-94a2-918e189b440a,pathophysiology:76/2; therapeutic:145/1; epidemiology:184/1; history:195/1; epidemiology:227/1; history:296/3; exams:368/5; therapeutic:559/6;
d776efd6-afb1-419c-9e75-78b435ce8f73,epidemiology:0/1; pathophysiology:18/1; exams:123/2; pathophysiology:164/4; history:265/2; therapeutic:347/9;
9cc254fd-e668-428a-b698-272d7b279b99,pathophysiology:33/2; etiology:167/1; exams:194/1; history:215/1; physical:229/1; exams:267/1; therapeutic:283/5;
bb462958-50da-40f1-b9c2-88152fdd7580,pathophysiology:24/1; epidemiology:75/1; etiology:153/1; pathophysiology:202/2; physical:330/3; pathophysiology:408/2; exams:483/5;
dd0801c0-2af5-41d9-a2b6-8b0c3f499a22,pathophysiology:4/4;
06d20cd0-67b3-42f8-b2b6-7570865b47bb,epidemiology:8/1; therapeutic:69/1; history:93/1; epidemiology:103/1; etiology:127/3; physical:204/5; history:304/1; exams:336/3; pathophysiology:421/4;
2f2824b2-432f-403a-b001-8d3b941bcc75,epidemiology:12/1; pathophysiology:39/3; etiology:39/1; etiology:120/1; physical:186/3; exams:249/2; history:295/2; therapeutic:333/2; epidemiology:394/1; differential:429/3;
2b943e6a-4d65-46b6-9472-75be47d39798,pathophysiology:0/1; epidemiology:55/1;
6373d0c4-8d04-4c39-859d-d9ece223b421,pathophysiology:26/1; etiology:65/2; epidemiology:65/1;
26d6be02-7a0e-4b12-a6d7-fff2e1497948,pathophysiology:0/2; etiology:50/2; pathophysiology:78/2; differential:172/4; physical:262/2; exams:351/2; differential:414/2; therapeutic:471/4;
9328bc06-3340-488d-8531-2c6260646985,pathophysiology:61/1; etiology:90/1; exams:170/3; epidemiology:234/1; differential:249/1;
fdc70fc1-aff2-4d2a-9fb0-d53f521d50f5,etiology:48/1; pathophysiology:78/1;
07cac9ed-94fb-40d8-9f47-46d9a7acdfc4,etiology:9/1; pathophysiology:81/2; physical:171/1;
4430ebd8-5c1f-43b5-9bfa-1ae688c49af8,pathophysiology:16/1; physical:66/1; etiology:89/1; pathophysiology:128/4; physical:259/2; therapeutic:287/1; physical:337/1; therapeutic:352/1;
1d08eeff-8d3b-48be-95d9-e5a5e2ad43a4,pathophysiology:21/2;
150ecded-1b51-4328-b613-8c559d7a1679,pathophysiology:50/1; physical:99/2; etiology:145/2; pathophysiology:254/2; physical:328/4; exams:440/1; history:466/1; therapeutic:489/3;
e4191cb6-be1b-459c-98dc-748f10d8c130,pathophysiology:13/2; epidemiology:92/1; history:131/1; etiology:187/3; exams:279/4; therapeutic:419/1; history:466/1; physical:476/1; therapeutic:524/1; etiology:582/1; history:650/1; exams:677/1; therapeutic:713/4;
cfd9dd90-b1dd-457e-8ec7-0de89c5e9d33,pathophysiology:17/1; physical:67/2; pathophysiology:98/2; physical:162/1; exams:175/1; pathophysiology:197/1; exams:227/1;
1e8c7cc9-5975-4943-8c6b-9f78f8e59766,pathophysiology:0/4; etiology:275/1; physical:326/1; exams:397/2; history:523/2; physical:612/3; history:740/1;
c6c2f5cd-3e30-4922-9fcf-8ebdeee27c50,epidemiology:45/4; history:156/1; pathophysiology:190/1; therapeutic:253/3; pathophysiology:422/1; physical:438/1; exams:507/1; differential:614/2;
3e160235-9434-4ad0-a9ef-f1961da47733,pathophysiology:0/6; physical:175/3; pathophysiology:386/2;
07d6ac2c-07a0-437b-9747-bde9ac312d52,pathophysiology:48/1; etiology:48/2; pathophysiology:147/5; epidemiology:325/1; pathophysiology:366/1; epidemiology:399/1;
96bf432e-dffe-4691-967b-2ef3b9bec499,pathophysiology:0/5;
ce6ff14a-b741-4744-8dd2-086228dbc717,pathophysiology:2/2; physical:87/1; epidemiology:164/1; pathophysiology:197/1;
f8a151f2-0e5b-4ddf-92ec-ced60af0de1d,epidemiology:29/1; pathophysiology:53/1; history:103/5;
ca2aeeff-0cca-420e-a43d-191d9eee1083,pathophysiology:18/3; etiology:202/3; history:336/1; epidemiology:383/1; differential:402/1;
4efd99a2-878c-4b60-a3c6-8891e434fc0f,etiology:61/4; therapeutic:129/1; exams:160/1; therapeutic:196/1; physical:211/5; therapeutic:333/3;
8cac1838-c91d-4ba7-af21-578f42d4512d,etiology:0/2; epidemiology:0/3; history:71/1; physical:87/1; pathophysiology:110/4; physical:261/1; history:304/4; exams:414/1; therapeutic:454/8;
42482cf2-eefd-438e-8790-9641c96ce6fe,etiology:30/1; pathophysiology:89/2;
88f48286-aa2f-413b-90fb-a5b1c96be654,pathophysiology:0/3; etiology:78/1; exams:104/2; therapeutic:138/1;
5d0cf1c5-cccf-4ba4-be36-40eae7026954,pathophysiology:56/5; physical:282/2; pathophysiology:397/1; physical:434/1; history:474/2; etiology:576/4;
c2d8bdf6-6211-4efd-afd7-e2313be4c46c,etiology:30/1; pathophysiology:86/3; physical:214/1; pathophysiology:255/1; physical:402/2; history:463/1; physical:508/1; exams:581/1; therapeutic:653/3; physical:851/1;
29a1899d-992f-443d-a91a-6cbc28eb2d69,epidemiology:43/1; pathophysiology:128/2; history:172/1; physical:207/1; exams:264/2; pathophysiology:412/1;
80895808-3e14-4a98-9416-965b764c54a6,pathophysiology:0/2; epidemiology:196/1; etiology:235/1;
47101c06-fd69-47de-9a07-9fddb62a34ab,pathophysiology:6/1; physical:109/2; history:189/3; etiology:246/3; epidemiology:246/3; pathophysiology:263/1; pathophysiology:312/1; exams:468/5; therapeutic:640/2;
d03bdca7-754b-4613-a617-5d57d129610c,pathophysiology:58/4; etiology:222/3; physical:374/2; exams:480/1; therapeutic:528/3;
04e6a9df-ba49-40e7-bf30-993433818c2e,epidemiology:53/1; etiology:66/1; pathophysiology:93/1; etiology:121/1; pathophysiology:156/1; history:184/2; pathophysiology:252/2; physical:307/1; history:351/1; therapeutic:397/1; etiology:445/1; epidemiology:445/1;
bbc2652f-0458-469b-b497-833c9303dbbc,etiology:52/1; pathophysiology:115/1; physical:163/3;
9e25af26-8264-421a-81ad-5bd5c4aae8d6,pathophysiology:11/1; etiology:76/1; history:115/4; exams:173/4; history:265/3; exams:375/2; therapeutic:466/1; exams:482/1; history:562/3; therapeutic:687/2; history:758/1; therapeutic:790/3;
4c9cfb0e-2558-4713-961b-d30dc6df6212,pathophysiology:28/4; etiology:161/6; epidemiology:161/6; pathophysiology:357/1; physical:430/3; therapeutic:540/2;
278ba52d-35ca-456b-bb03-1e7b2ea16066,pathophysiology:30/2; exams:164/3; physical:228/2; exams:290/1; etiology:372/2; exams:539/2;
d7d7a6f4-9be0-461b-950b-50fbc5c51cc3,pathophysiology:52/2; history:52/1; exams:129/1; pathophysiology:192/1; history:192/1; exams:299/1; pathophysiology:337/3; history:383/2;
bb5aebde-b784-4b83-b9f2-21fc669d2561,etiology:18/1; pathophysiology:44/2; physical:139/1; history:190/1; physical:200/2; therapeutic:299/1; history:339/1; therapeutic:384/4;
b9b5855a-5b6c-45f5-a1d5-1fcff9d3d233,pathophysiology:23/2; differential:96/1; pathophysiology:134/2;
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,etiology:19/2; epidemiology:58/3;
6aaa3f05-44b4-4080-8308-878e85ae29d5,pathophysiology:78/4; etiology:228/3;
26eb4608-1e19-4755-9f11-bd8360c6f498,pathophysiology:4/1; etiology:53/2;
dfd532e0-b44f-445c-900f-914adbba0497,pathophysiology:5/1; exams:46/6; history:151/1; therapeutic:178/2;
5c6f8d82-b763-494d-b822-79256128a9d8,pathophysiology:2/7; etiology:165/2; history:225/3; therapeutic:277/2; exams:378/1; therapeutic:432/3;
fa1047a0-3103-41f7-82d4-3dbf1d8ac5fb,epidemiology:19/1; pathophysiology:56/2; physical:148/4;
1544c784-253f-4bcb-8a98-caeacbcf7e09,pathophysiology:36/2; etiology:101/1; physical:137/2; history:203/1; exams:214/4; therapeutic:315/2;
adf4bd0e-a54a-4995-b523-a6cd0cba07b3,etiology:52/3; pathophysiology:137/3; physical:211/3; history:304/1; physical:338/2; exams:393/1; history:413/1; differential:474/2; therapeutic:576/1; exams:613/4; therapeutic:712/3;
3a96a729-c70e-4cac-8a87-2749e1c64cd1,epidemiology:35/2; etiology:54/1; physical:96/2; pathophysiology:161/2; history:233/4; exams:297/2; therapeutic:343/1; history:383/1; therapeutic:413/5;
2e0296a8-2206-4433-9fb5-d03492538af8,etiology:2/4; pathophysiology:373/2; epidemiology:477/2; therapeutic:584/1; pathophysiology:605/1; physical:619/1;
56fb0319-dbbc-42dd-adec-0ddc162b63bf,pathophysiology:21/3; history:122/4; etiology:285/3; epidemiology:327/3; pathophysiology:444/2; exams:493/1;
d334ee34-5c32-40b2-b5c0-826f47ba8cea,epidemiology:35/3; physical:108/4; exams:200/3; history:279/3; pathophysiology:359/1; exams:418/2; therapeutic:479/1;
7f75c62d-f22a-47f8-90db-9ca31deea65e,physical:21/1; pathophysiology:56/2;
a5b0ca68-3623-4e52-95ac-7f070b7b1e66,pathophysiology:24/1; etiology:66/1; exams:162/1; etiology:218/1; therapeutic:327/1; pathophysiology:494/1; therapeutic:640/1;
7d59881f-97e8-4e19-84f6-de0a2716041e,epidemiology:57/1; etiology:103/3; pathophysiology:231/4; history:406/4; exams:468/1; history:492/1; exams:520/2; therapeutic:616/8; history:853/2;
48a27ae3-49d8-47f5-be88-dfe7645a344b,epidemiology:45/2; pathophysiology:145/3; physical:284/3; exams:409/2; history:467/1; exams:502/2; therapeutic:574/2; history:646/2;
ef72cc19-a927-4725-83ae-0608e9976c96,history:44/1; pathophysiology:89/2; history:192/3; physical:318/1; exams:389/2; physical:454/2; pathophysiology:472/1;
0b038ba5-0369-4b28-adae-b158371edf18,pathophysiology:12/1; epidemiology:67/1; history:109/1; therapeutic:262/1; physical:298/1; epidemiology:369/1; differential:401/1; physical:440/1; therapeutic:504/3;
4a922ef2-faa8-475b-aca4-c6a0d5fbdd4a,epidemiology:25/2; exams:112/1; physical:165/4; pathophysiology:241/1; physical:292/4; exams:406/2; physical:455/4; exams:575/1; history:631/2;
6693eeb6-8d16-4a27-bd7b-628a6f3a004f,physical:0/1; pathophysiology:16/1; etiology:54/1; epidemiology:65/1; pathophysiology:87/1; physical:119/1; differential:139/1; history:145/1; pathophysiology:161/4; exams:285/1; pathophysiology:312/2;
3096b0af-9599-4bac-b786-3589e6195a23,pathophysiology:83/2; history:189/2; pathophysiology:252/4; history:363/2; therapeutic:409/2; history:474/1;
9f1cce88-47e2-4764-89d2-e47ff3637011,etiology:33/2; pathophysiology:140/5; history:368/3; pathophysiology:407/3; exams:566/1; history:606/1;
6b9b1dac-bd39-4341-b53c-09ae28a06997,etiology:75/1; pathophysiology:147/3; etiology:294/1; epidemiology:407/1; physical:429/2; exams:452/1; physical:490/1; pathophysiology:508/1; history:508/1; exams:533/2;
861a13e0-a07d-49e8-a79e-8001c0c9bbf9,epidemiology:52/1; etiology:90/3; exams:199/4; therapeutic:316/10; history:633/1; pathophysiology:644/2; therapeutic:721/5;
4bde6f8b-2da2-41b0-b681-b2c4589d182a,epidemiology:59/1; etiology:111/1; physical:157/1; pathophysiology:179/1; physical:202/1; pathophysiology:264/1; history:297/1; exams:316/1; physical:344/1; exams:362/1; physical:394/2; exams:493/1; history:510/1; therapeutic:567/2;
678c25fd-2724-4d11-b8ad-e79ea5baa845,history:0/1; physical:70/1; history:111/2; epidemiology:187/2; exams:222/3; differential:300/1; therapeutic:335/9;
0a1c31b2-e24c-40a4-84d3-6f115d1b7a89,pathophysiology:9/3; exams:129/1; physical:146/1; differential:201/1; therapeutic:250/1;
6814f9bf-6b5c-4777-9f88-9b274a2054aa,history:11/4; physical:104/1; epidemiology:129/1; physical:197/2;
d7f7820d-aee7-4fc9-897f-367925130015,pathophysiology:38/1; history:110/3; exams:211/4; therapeutic:358/2;
fc6e1a18-9791-409b-bfd4-9f0d48f73370,pathophysiology:62/1; etiology:115/1; pathophysiology:125/12; therapeutic:744/1; pathophysiology:790/1; therapeutic:829/3;
0dd83f63-de04-47ed-879e-71fcfacdd4b8,pathophysiology:68/3; epidemiology:194/1; history:213/1; epidemiology:230/1; etiology:260/1; physical:300/1; pathophysiology:331/3; history:331/1; therapeutic:443/2;
4c6155f6-de55-46cb-972c-012b82b01578,physical:57/3; etiology:147/2; pathophysiology:208/1; physical:380/5; therapeutic:567/1; exams:687/4; physical:754/1;
886f0d48-aaff-4ace-9d5d-fbb306493f06,pathophysiology:104/2; etiology:277/1; pathophysiology:307/2; physical:491/1; history:525/1; exams:558/2; history:619/2;
9fe81c94-ec4c-4145-8423-a69bc66c1efb,etiology:11/2; pathophysiology:45/2; history:117/3; exams:182/2; physical:272/1; exams:282/2; physical:338/1; therapeutic:377/7; exams:621/1; therapeutic:645/1; exams:669/2; therapeutic:766/1; history:788/1;
36e89f65-6a91-47c7-9ab6-bc65deb2c3b2,pathophysiology:51/3; epidemiology:148/1; history:167/1; therapeutic:255/1;
4ae778e7-ed90-4808-b329-785edc6b93d1,pathophysiology:10/3; physical:134/1; history:183/1; pathophysiology:217/1; physical:249/1; pathophysiology:303/3; physical:447/1; pathophysiology:493/1;
0fe38935-dc06-4fbb-8b19-2ec1a3aff47d,pathophysiology:18/1; etiology:18/2; physical:126/1; pathophysiology:197/1; epidemiology:197/1;
11c98f4e-a92b-42a7-88e0-6fe3c0b85ec6,pathophysiology:0/3; etiology:110/3; history:204/4; exams:245/2; therapeutic:306/1; history:329/2; therapeutic:421/4; pathophysiology:574/1;
eb93f86b-aaa5-49b3-b4ce-9a81a72a7688,pathophysiology:35/2; physical:114/1; history:180/1; pathophysiology:238/3; history:343/1; physical:388/2; pathophysiology:504/1; physical:549/4; pathophysiology:627/1; physical:660/3; exams:750/5;
f9b081eb-2197-4f4c-a25d-0cdd6da3392d,pathophysiology:0/3; epidemiology:0/1; epidemiology:91/1; history:91/1; pathophysiology:137/4; exams:218/2; history:229/1; exams:250/1;
47da724f-ebb2-4e51-9e88-c2ff69d67cf6,etiology:34/1; pathophysiology:80/1; history:108/3; physical:159/2; exams:203/2; therapeutic:254/1; exams:280/1; therapeutic:340/4;
f6a64a03-b43a-4501-8e6d-69853ddd7d0a,pathophysiology:47/4; therapeutic:355/3; history:557/1;
46423d41-ca91-4be6-a5c4-58f3f553a2d4,pathophysiology:52/2; physical:52/2; history:149/1; physical:191/3; history:276/1; physical:288/2; history:322/1; physical:359/1; etiology:412/1; epidemiology:412/1; exams:433/1; therapeutic:518/3; physical:664/1;
3ea359a8-743a-423e-b21c-721da7bd7e3d,pathophysiology:18/5; epidemiology:233/1; history:233/6;
6bca9099-6c11-470e-b994-0f2ea47e7aea,pathophysiology:7/1; physical:38/3; history:95/1; physical:116/1; exams:142/2; history:163/1; epidemiology:201/3; pathophysiology:255/1; exams:266/2; epidemiology:297/1;
0301660c-f987-4be4-898e-7a45e3bb5a8c,history:7/1; etiology:42/1; epidemiology:42/1; history:107/2; therapeutic:189/2;
688b8ebb-dd8c-4ab1-a384-952d4f83b3a2,history:57/1; pathophysiology:101/1; epidemiology:157/1; pathophysiology:201/5; history:514/1; differential:634/1; pathophysiology:663/1; etiology:718/1; differential:760/1; exams:798/1; physical:837/1; pathophysiology:873/1;
ceb6f0da-ab6b-42eb-a3bf-5b73125db627,etiology:28/2; pathophysiology:112/5; physical:307/1; therapeutic:362/2;
da07db2e-6747-4d19-97e0-e97ced056c35,history:7/3; epidemiology:105/2; pathophysiology:183/2; history:276/2; exams:320/5; therapeutic:468/1; exams:496/1; pathophysiology:523/1; therapeutic:586/5; pathophysiology:761/3; therapeutic:917/1;
4e223909-7127-4888-8d5f-2c0e553ab289,etiology:21/3; physical:141/2; epidemiology:243/2; differential:325/2;
b120b08c-8d6d-4fbd-999a-85046ee434aa,epidemiology:20/4; history:70/1; pathophysiology:100/4; physical:221/5; exams:298/6; differential:422/1;
62a4f62c-98db-4199-8288-cb6981b508e9,epidemiology:28/3; pathophysiology:180/2; exams:266/2; therapeutic:340/1; exams:408/2; therapeutic:470/3;
b45bcd61-bb56-43fb-b96b-21bcccf4a373,pathophysiology:47/1; exams:99/1; pathophysiology:149/3; physical:344/2; etiology:385/2; pathophysiology:506/1; history:566/4; therapeutic:762/3; history:969/1; therapeutic:1010/2;
5ab4c76e-7046-4769-9a27-4ff5a517ecb9,etiology:18/3; history:176/2; etiology:268/1; history:285/1; epidemiology:335/1; physical:356/2; therapeutic:518/1; pathophysiology:621/3; physical:737/1; pathophysiology:773/1; physical:799/2; pathophysiology:863/1; physical:882/2; therapeutic:942/6; exams:1212/2; differential:1286/1; history:1317/1; epidemiology:1359/2; etiology:1417/1;
3a41816b-e904-40e2-971f-54810f355440,pathophysiology:58/1; history:215/2; epidemiology:266/2; etiology:311/2; therapeutic:363/1; physical:441/4; exams:595/2;
0e20a132-80f5-433b-9e97-e3886852de51,pathophysiology:2/1; etiology:73/2; pathophysiology:131/1; epidemiology:209/2; physical:324/2; exams:411/1; therapeutic:470/1; history:506/1; therapeutic:603/1; history:615/1; therapeutic:686/1; exams:710/1; therapeutic:745/1;
911d5817-a4ec-4377-bd28-865d32c37369,physical:37/8; etiology:275/1; pathophysiology:302/5; physical:534/2; etiology:592/1;
c04c69fd-09f9-45db-b2dd-721d22c6f773,epidemiology:44/2; etiology:118/1; pathophysiology:241/3; exams:337/1; physical:353/2; exams:441/1; physical:467/2; history:558/1;
e48fd4c7-1b8a-4d39-9ae2-481d1b685f72,pathophysiology:11/2; history:136/1; exams:189/2; etiology:249/1; pathophysiology:274/2; history:429/1;
d6f37cc2-d2ab-4b73-b55e-1f83d63f34c8,history:21/2; pathophysiology:94/1; exams:119/1; differential:149/1; exams:177/1; differential:195/1; exams:219/1; therapeutic:265/2;
d01e1ad5-30c2-4331-aa4d-82a039818e2a,pathophysiology:49/2; therapeutic:143/1;
a8e3f3d1-c151-410a-bf6f-4d2b454a4990,differential:98/1; pathophysiology:113/1; etiology:178/1; pathophysiology:219/1;
b8e625cd-8fbe-4bc6-a538-53bc67db9a67,pathophysiology:20/1; etiology:57/4; pathophysiology:185/2; physical:281/1; history:360/1; physical:368/1; exams:381/1; physical:428/1; therapeutic:446/1; exams:483/1; differential:524/1; therapeutic:566/4; pathophysiology:701/2; physical:768/1;
fbbe1f75-6c74-4fe2-bbe2-d10ac5f49ea9,etiology:52/1; history:64/4; exams:179/2; physical:259/2; pathophysiology:335/1; physical:394/1; therapeutic:516/1; pathophysiology:546/3; etiology:630/1; therapeutic:640/3;
ff1738a5-c23a-44f3-81c9-187d87f7e973,pathophysiology:17/3;
67646e38-d1e5-453e-af1f-3be5a6c56da2,epidemiology:41/1; etiology:168/1; pathophysiology:264/1; therapeutic:322/1; history:394/1; physical:464/1; pathophysiology:503/1;
